h_aleta_01_m,h_aleta_02_m,h_aleta_03_m,h_aleta_04_m,h_aleta_05_m,h_aleta_06_m,h_aleta_07_m,h_aleta_08_m,h_aleta_09_m,h_aleta_10_m,Lconv_m,TbaseProm_C
0.0179991241124977,0.0192470898703044,0.0173961049644401,0.0178117316575481,0.00648115102730523,0.0147695649851149,0.0155527548222898,0.0141536121896994,0.0169942289260404,0.00551856829807451,0.296330169296057,89.1606276785714
0.0165535810183247,0.0159759290110929,0.0088954758994753,0.0088560394823322,0.0144845497614519,0.0101794619238662,0.0169488301701093,0.0116921934800519,0.0167412412217626,0.0198570767543576,0.271958099672968,92.1287092857143
0.0095037250930085,0.00714508742387149,0.0185196265452391,0.0131233906833106,0.0196211055628262,0.0145490660000285,0.0199086953691572,0.0131910620621443,0.0128963890085828,0.00703141854608255,0.282443988949412,91.0084116071429
0.0103355775647582,0.0053932785094456,0.00740592769279474,0.0161845578906124,0.00545599534893183,0.0104981464586562,0.0179351937925707,0.0153901657626103,0.0153641321309925,0.00782955201432966,0.233419924752316,98.9537578571428
0.0116285642112263,0.0137236611101644,0.0198462756149556,0.00805859337849683,0.00871599352643532,0.00893259625659368,0.0162525861994699,0.0118546299115354,0.00585394157616642,0.0126277436091536,0.238732862968015,97.7713119642857
0.00817940246965514,0.0169790636714032,0.00945997072260908,0.00541409017931755,0.0139014867419693,0.0176576064339678,0.0107152418609332,0.0162478746608921,0.0126671221744569,0.0131142770744328,0.255378592435187,94.8177532142857
0.0193915148159263,0.0170594133724797,0.00548484599935361,0.0156408087684694,0.0119750222234526,0.0192132341209265,0.00832149101485232,0.00900608029526549,0.00622210947315893,0.0114292824299568,0.244666807781801,96.7896039285714
0.00663528146028602,0.0145068014091788,0.0170444485606061,0.0154520074418027,0.0164931707161366,0.0101368117976528,0.0176877722454152,0.0114315316249916,0.0173601480561848,0.0143974423793644,0.289258107543587,89.9028642857143
0.00715134573005367,0.00617580349782422,0.00527498964369511,0.00600087496459035,0.0118787572056265,0.00670012884151386,0.00541675023273005,0.016322922220857,0.0109227572069096,0.0162040774341129,0.18874139079166,109.616035714286
0.0117860724011968,0.0117513012050114,0.0121710876007675,0.0121100588984329,0.0170474501317125,0.011035887797866,0.0185702924051543,0.00555591571931054,0.0166081151408063,0.00688462071706608,0.256370910916386,94.6858210714286
0.0142777035036813,0.00515546392002848,0.0130794092386452,0.00504526934929395,0.0192679067823531,0.0185810305055417,0.016939504129134,0.0187291147987218,0.00718337346737596,0.007365951048058,0.257605798933928,94.8821239285714
0.00781447509353651,0.0143374385344988,0.0185871424401245,0.0198493276753861,0.0156668368814872,0.0159770061371344,0.0186393980681638,0.0110131059855668,0.00874776020337555,0.00760145256180684,0.289051959506819,90.1503555357143
0.00679185575500593,0.0171891588204924,0.00720188560125865,0.00896446224090351,0.017286337679503,0.00965880877691315,0.0197362617393941,0.00899958053227453,0.0130048001745682,0.00971700516778774,0.248591452053409,96.1053232142857
0.0186615924676076,0.0104983496577685,0.0115038849090975,0.0126843903841754,0.0190832971605457,0.00546423509406726,0.0157531799544753,0.0183652843143851,0.00540930835276203,0.0128307687087877,0.25701622083095,94.6501744642857
0.00988984717655038,0.0178923398129838,0.0133777482638378,0.0153534180224412,0.0117928024992731,0.0144246355628204,0.00935145277531139,0.00514022866949774,0.0136513390248064,0.00967166321198694,0.24952943965048,95.7679989285714
0.0127590139775169,0.0187460877958085,0.0113971218275209,0.00871094054903578,0.0105694064191858,0.0189779167495481,0.0190530257196364,0.0176649492284857,0.0188030977145849,0.00841850434926975,0.2970226103344,89.1490121428571
0.00631223314330386,0.00840964604427033,0.00971564924171076,0.00762148814534467,0.0141064124295869,0.0112037962250174,0.0172452726774082,0.00777695597403546,0.0155281479463447,0.00860533437273708,0.226132304883478,100.191525357143
0.0136132863326129,0.0102348139583118,0.00585446599224249,0.00843220506440564,0.0149615383303219,0.012458751400408,0.0127852397611052,0.00762080225163384,0.0135607377731938,0.0199513013781231,0.233381696773982,98.5387208928571
0.0172525266318743,0.0139155893574647,0.0196398360249636,0.0185234387700398,0.0139341190040397,0.00548639487971686,0.00640365643726221,0.0059805757256334,0.0117759972303721,0.0106315224975179,0.247203263988376,96.4896158928571
0.0196302505140543,0.00751974939799422,0.0195918138789898,0.0165121230329452,0.0173635675943675,0.01448923725167,0.015030991553101,0.0121532350028179,0.00519704535384608,0.0102950912831274,0.273640867928645,92.1615289285714
